,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,name,price,mile_age,make,model,year,fuel,power,car_body_style,vehicle_condition,color,transmission,engine_size,description,linkofproduct
290,290.0,290.0,290.0,golf 2,5 999 DT,900.0,Volkswagen,Golf 2,1986.0,Diesel,4.0,Berline,Avec kilométrage,Noir,Manuelle,1.6,golf 2 moteur golf 2 turbo,https://www.tayara.tn/listings/voitures-9/d02f0caa-0c3f-4ed4-accb-c6932d8a55ba/golf-2
291,291.0,291.0,291.0,308 e HDI,22 148 699 DT,160.0,Peugeot,308,2011.0,Diesel,6.0,Berline,Avec kilométrage,Blanc,Manuelle,1.6,A vendre Peugeot 308 e hdi diesel,https://www.tayara.tn/listings/voitures-9/f896c56f-80ee-4a19-b459-579ecaa17322/308-e-hdi
292,292.0,292.0,292.0,kia rio 2017,42 000 DT,75000.0,Kia,Rio,2017.0,Essence,5.0,1.2,,Manuelle,,,,https://www.tayara.tn/listings/voitures-9/fca63cbd-3bea-478d-b9eb-42b37aa7d855/kia-rio-2017
293,293.0,293.0,293.0,voiture a vendre,0 DT,146.0,Kia,Rio,2015.0,Essence,5.0,Cabriolet,Nouveau,Blanc,Manuelle,1.4,kia rio tt option n 28433403,https://www.tayara.tn/listings/voitures-9/cacaa335-abe6-4ff1-b6a7-0b0ea9a18c1f/voiture-a-vendre
294,294.0,294.0,294.0,berlingo,0 DT,201.0,Citroen,Berlingo,2002.0,Diesel,7.0,Compacte,Avec kilométrage,Blanc,Manuelle,1.9,karhba nthifa,https://www.tayara.tn/listings/voitures-9/4b5a9847-ae40-4825-91a8-e9fb018f759c/berlingo
295,295.0,295.0,295.0,407 Hdi Model 2010,27 000 DT,315000.0,Peugeot,407,2010.0,Diesel,6.0,Berline,Avec kilométrage,Noir,Manuelle,1.6,A vendre Peugeot 407 Navtek phase 2 model 2010.,https://www.tayara.tn/listings/voitures-9/8aedb8f2-fb7a-41fc-ae0b-8c62a09bc2c6/407-hdi-model-2010
296,296.0,296.0,296.0,Citroën Nemo,20 500 DT,172000.0,Citroen,Nemo,2014.0,Diesel,6.0,Utilitaire,Avec kilométrage,Blanc,Manuelle,1.4,A vendre,https://www.tayara.tn/listings/voitures-9/8034a459-6fe2-41c1-9d0e-067224beca1f/citro%C3%ABn-nemo
297,297.0,297.0,297.0,Avendre ou echange golf 6 team 1.4,42 500 DT,117000.0,Volkswagen,Golf 6,2011.0,Essence,5.0,Berline,Avec kilométrage,Noir,Manuelle,1.4,Avendre ou echange golf 6 team 1.4,https://www.tayara.tn/listings/voitures-9/b4634ad3-85f1-4a9a-b360-3c78c452fa79/avendre-ou-echange-golf-6-team-1-4
298,298.0,298.0,298.0,AUDI Q5 TDI,89 000 DT,250000.0,Audi,Q5,2010.0,Diesel,10.0,Berline,Avec kilométrage,Noir,Automatique,2.0,➡AUDI Q5,https://www.tayara.tn/listings/voitures-9/ad8db657-5697-4112-aacb-d808f5b80b4b/audi-q5-tdi
299,299.0,299.0,299.0,Fiat siena,14 500 DT,190000.0,Fiat,Siena,2007.0,Essence,5.0,Avec kilométrage,Manuelle,Gris,1.2,,,https://www.tayara.tn/listings/voitures-9/672017ad-882b-4bb8-a43d-c037928d94c6/fiat-siena
300,300.0,300.0,300.0,mini tu 217,33 000 DT,190000.0,mini,One,2009.0,Essence,5.0,1.4,,Manuelle,,,,https://www.tayara.tn/listings/voitures-9/1dadc151-631f-470e-99fb-be117ea13011/mini-tu-217
301,301.0,301.0,301.0,,,,,,,,,,,,,,,https://www.tayara.tn/listings/voitures-9/005d7d80-d539-40c2-a285-934b423e6a15/belle-jaguar-xf-v6
302,302.0,302.0,302.0,🎌Kia rio Berlin🎌,0 DT,63000.0,Kia,Rio,2018.0,Essence,5.0,Berline,Nouveau,Bleu,Manuelle,1.2,🎌Kia rio Excellente très bonne état🎌,https://www.tayara.tn/listings/voitures-9/f00e3c72-9a17-4af0-9f40-324def0f81e1/%F0%9F%8E%8Ckia-rio-berlin%F0%9F%8E%8C
303,303.0,303.0,303.0,Mercedes GLA 220 CDI,156 000 DT,67000.0,Mercedes-Benz,Classe GLA,2017.0,Diesel,9.0,Berline,Avec kilométrage,Noir,Automatique,2.2,Mercedes GLA 220 CDI (moteur Mercedes),https://www.tayara.tn/listings/voitures-9/a15fa6a6-8d22-44b8-9834-1479dc3cf6bc/mercedes-gla-220-cdi
304,304.0,304.0,304.0,Seat Ibiza style,24 500 DT,142000.0,Seat,Ibiza,2010.0,Essence,5.0,Compacte,Avec kilométrage,Gris,Manuelle,1.2,Seat Ibiza tout options,https://www.tayara.tn/listings/voitures-9/cc739caf-a15e-486a-abde-9d0793c5200e/seat-ibiza-style
305,305.0,305.0,305.0,Megan 2 phase 1 toute options pane join de kilas,13 700 DT,0.0,Renault,Megane,2005.0,Diesel,4.0,Compacte,Avec kilométrage,Vert,Manuelle,>4.0,Megan 2 phase 1 toute options panne join de kilas ndifa mta ksiba contacter sur 94921717,https://www.tayara.tn/listings/voitures-9/56dbb93b-9b81-4ad6-b654-6368283bbdf0/megan-2-phase-1-toute-options-pane-join-de-kilas
306,306.0,306.0,306.0,Voiture Izuz,50 DT,90.0,Isuzu,Trooper,2018.0,Diesel,1.0,Autres,Avec kilométrage,Blanc,Manuelle,<1.0,مشية تسعين ألف,https://www.tayara.tn/listings/voitures-9/fa76db56-882a-4a94-94e2-250a9e9494bb/voiture-izuz
307,307.0,307.0,307.0,Citroën berlingo,12 DT,500000.0,Citroen,Berlingo,2000.0,Diesel,55829779.0,Berline,Avec kilométrage,Vert,Manuelle,1.9,Karhba ndtifa barcha,https://www.tayara.tn/listings/voitures-9/4bea7924-abdf-4542-a254-de67c11af0bc/citro%C3%ABn-berlingo
308,308.0,308.0,308.0,voiture,1 DT,80000.0,Peugeot,404,1990.0,Essence,20.0,Manuelle,>4.0,Vert,,,,https://www.tayara.tn/listings/voitures-9/1d47be73-45f8-413a-9a60-25927c47a618/voiture
309,309.0,309.0,309.0,Citroën Jumpy,12 DT,51.0,Citroen,Jumpy,2007.0,Diesel,7.0,Compacte,Avec kilométrage,Blanc,Manuelle,<1.0,,https://www.tayara.tn/listings/voitures-9/c91dc321-6694-483c-85c9-334943e7ed84/citro%C3%ABn-jumpy-
310,310.0,310.0,310.0,isuzu d-max,0 DT,515.0,Isuzu,D-MAX,2020.0,Diesel,10.0,Autres,Avec kilométrage,Noir,Manuelle,>4.0,a vendre isuzu dimax 2.5 super klm 515 neuf neuf,https://www.tayara.tn/listings/voitures-9/0b0f664d-6fe0-46c9-943a-8ce1a761f867/isuzu-d-max
311,311.0,311.0,311.0,Ford fiesta tél 96065094,15 300 DT,200.0,Ford,Fiesta,2003.0,Essence,6.0,Compacte,Manuelle,Noir,1.2,,Voiture très propre tout options tout en parfait état jamais accidentée salon cuir reutre viseurs électrique climatiseur en marche jont aluminium tél 96065094,https://www.tayara.tn/listings/voitures-9/60de0078-d569-4115-ab3a-57aefa2a2ef9/ford-fiesta-t%C3%A9l-96065094
312,312.0,312.0,312.0,peugeot 207,26 500 DT,220000.0,Peugeot,207,2012.0,Essence,5.0,Berline,Avec kilométrage,Noir,Manuelle,1.2,_peugeot 207,https://www.tayara.tn/listings/voitures-9/af04609e-49dd-443e-8b93-ff1bec220a36/peugeot-207
313,313.0,313.0,313.0,Dmax,0 DT,420.0,Isuzu,D-MAX,2007.0,Diesel,1.0,Manuelle,2.0,Gris,,,,https://www.tayara.tn/listings/voitures-9/8fc72d5d-2262-4f55-9b7b-f0f1f71cf5fe/dmax
314,314.0,314.0,314.0,peugeot,12 000 DT,727863.0,Peugeot,206+,2011.0,Diesel,0.0,Berline,Avec kilométrage,Gris,Manuelle,1.4,206+,https://www.tayara.tn/listings/voitures-9/bd91b380-a000-41a7-bbfd-3a1b30b53de7/peugeot
315,315.0,315.0,315.0,SEAT IBIZA,1 DT,100000.0,Seat,Ibiza,2017.0,Essence,4.0,Compacte,Avec kilométrage,Argent,Manuelle,1.2,A vendre Ibiza anée 2017 trés propre et en trés bonne état disponible au salon top autos autoroute de bizerte km5 ennahli apres sortie la gazela direction ariana vers geant pres meuble 5* Tél:25 216 216 / 26 999 000,https://www.tayara.tn/listings/voitures-9/40d78ef9-b757-4658-9bf0-888ec95987d0/seat-ibiza
316,316.0,316.0,316.0,A vendre Peugeot 2008 Allure,41 500 DT,99000.0,Peugeot,2008,2015.0,Essence,5.0,Autres,Nouveau,Noir,Manuelle,1.2,"VENDRE Peugeot 2008 Essence 5CV, 1ère main !!!",https://www.tayara.tn/listings/voitures-9/f7c6a339-1aed-4ea3-83d0-df87eb5b2df4/a-vendre-peugeot-2008-allure-
317,317.0,317.0,317.0,mercedes Benz clas c200 kompressor,23 800 DT,350000.0,Mercedes-Benz,Classe C,2001.0,Essence,11.0,Berline,Avec kilométrage,Gris,Manuelle,2.0,_mercedes Benz clas c200 kompressor,https://www.tayara.tn/listings/voitures-9/775a2736-9c0c-4b4c-9fc3-9f73ee7c42a3/mercedes-benz-clas-c200-kompressor
318,318.0,318.0,318.0,palio2 13500,13 500 DT,145.0,Fiat,Palio,2006.0,Essence,2006.0,Compacte,Manuelle,Noir,1.2,,palio 2 2006 29682902,https://www.tayara.tn/listings/voitures-9/3c3e3578-10e9-4bc5-9a72-294fb7d25245/palio2-13500
319,319.0,319.0,319.0,polo,22 DT,300.0,Volkswagen,Polo,2014.0,Essence,1.0,1.2,,Manuelle,,,polo,https://www.tayara.tn/listings/voitures-9/ab40345a-88ff-4792-8612-662060f5ccc9/polo
320,320.0,320.0,320.0,Hyundai Grand i10,26 500 DT,139.0,Hyundai,Grand i10,2014.0,Essence,5.0,Avec kilométrage,Manuelle,Noir,1.2,,139.000km,https://www.tayara.tn/listings/voitures-9/412c8d6d-775c-469b-92dc-8ef511ee00ff/hyundai-grand-i10
321,321.0,321.0,321.0,Fiat doblo,0 DT,195000.0,Fiat,Doblo,2016.0,Diesel,5.0,Compacte,Avec kilométrage,Blanc,Manuelle,1.3,A vendre voiture fiat doblo diesel 2 places toute option état d'origine,https://www.tayara.tn/listings/voitures-9/db7baa60-edda-47cf-933d-246983cd3bb2/fiat-doblo
322,322.0,322.0,322.0,polo 7+,32 000 000 DT,147000.0,Volkswagen,Polo,2015.0,Essence,4.0,Berline,Avec kilométrage,Blanc,Manuelle,<1.0,karhba ijdida. 22086031,https://www.tayara.tn/listings/voitures-9/58389790-cb86-43dc-a422-d54562477635/polo-7+
323,323.0,323.0,323.0,megane casquette essence,20 DT,186.0,Renault,Megane,2004.0,Essence,6.0,Compacte,Nouveau,Gris,Manuelle,1.4,2ème main,https://www.tayara.tn/listings/voitures-9/4f46d660-5587-43ea-8328-6a5a2bf52520/megane-casquette-essence
324,324.0,324.0,324.0,isuzu dimax 3l,45 000 DT,271000.0,Isuzu,D-MAX,2012.0,Diesel,25914330.0,Nouveau,Manuelle,4 x 4,3.0,,,https://www.tayara.tn/listings/voitures-9/36e02f9e-ab4b-4225-8f66-d65e11eb804b/isuzu-dimax-3l
325,325.0,325.0,325.0,Kia,0 DT,180.0,Kia,Rio,2014.0,Essence,5.0,Compacte,Nouveau,Gris,Manuelle,1.4,Tout options tel 29717690,https://www.tayara.tn/listings/voitures-9/e438430a-422b-4883-be9e-8b75715148f2/kia
326,326.0,326.0,326.0,contacter le numero 28 717 783,15 500 DT,278000.0,Volkswagen,Golf 4,1999.0,Essence,6.0,Berline,Avec kilométrage,Noir,Manuelle,1.4,رقم مولاها 28717783 اللي حاجتو يكلمو يتفاهم معاه,https://www.tayara.tn/listings/voitures-9/4e7a3e73-4ee5-4af4-b5d4-dcac13853399/contacter-le-numero-28-717-783
327,327.0,327.0,327.0,Avandre berlingo commercial,16 500 DT,478000.0,Citroen,Berlingo,2007.0,Diesel,7.0,Berline,Manuelle,Gris,1.9,,Avandre berlingo commercial carroussa ndhifa moteur changé porte latiral toi ouvrant assisté fermutire central vitre électrique clim en panne télé 24707597,https://www.tayara.tn/listings/voitures-9/573bbd50-6471-4778-b4e8-0d1b42b39ebe/avandre-berlingo-commercial
328,328.0,328.0,328.0,Dacia sandero,36 500 DT,100000.0,Dacia,Sandero,2014.0,Diesel,5.0,Berline,Avec kilométrage,Gris,Manuelle,1.5,_ Dacia sandero,https://www.tayara.tn/listings/voitures-9/4ccc3758-573b-4c21-af03-1e166a24cedd/dacia-sandero
329,329.0,329.0,329.0,Jetta,28 500 DT,269.0,Volkswagen,Jetta,2011.0,Essence,7.0,1.6,,Manuelle,,,Jetta,https://www.tayara.tn/listings/voitures-9/f5c9dd7f-da3b-4562-a7c9-03aaf2ab8032/jetta
330,330.0,330.0,330.0,BMW E46 320D,23 500 DT,372000.0,BMW,Serie 3,1998.0,Diesel,8.0,Berline,Avec kilométrage,Noir,Manuelle,2.0,"moteur, carrosserie et intérieur en très bon état",https://www.tayara.tn/listings/voitures-9/10653ccb-ac2a-424d-abbc-7949bd0cd672/bmw-e46-320d
331,331.0,331.0,331.0,Ford fiesta Titanium,25 400 DT,135000.0,Ford,Fiesta,2011.0,Essence,5.0,Compacte,Avec kilométrage,Gris,Manuelle,1.4,"voiture à l'état d origine, jamais accidentée, aucune retouche, tts options, climatiseur en marche, voiture d'une dame. prix négociable tel 25 261 484",https://www.tayara.tn/listings/voitures-9/bbc47a95-2ff4-4219-ad2c-75d6562139fa/ford-fiesta-titanium
332,332.0,332.0,332.0,🇩🇪🇩🇪🇩🇪GOLF 6 IMPORTE 🇩🇪🇩🇪🇩🇪première ment MODÈLE 2012,40 DT,181.0,Volkswagen,Golf 6,2012.0,Diesel,5.0,Compacte,Nouveau,Noir,Manuelle,1.6,1.6 gasoil 5 CV fiscaux fin 2012 série 188tu km 181 toutes options climatronique bizone star stop radare de recule avant et arrière régulateur de vitesse double clé,https://www.tayara.tn/listings/voitures-9/bf47a9b5-3e32-4fcb-afc3-a3587c02fa0a/%F0%9F%87%A9%F0%9F%87%AA%F0%9F%87%A9%F0%9F%87%AA%F0%9F%87%A9%F0%9F%87%AAgolf-6-importe-%F0%9F%87%A9%F0%9F%87%AA%F0%9F%87%A9%F0%9F%87%AA%F0%9F%87%A9%F0%9F%87%AApremi%C3%A8re-ment-mod%C3%A8le-2012
333,333.0,333.0,333.0,MERCEDES-BENZ CLASSE A 180 CDI,1 DT,160494.0,Mercedes-Benz,Classe A,2013.0,Diesel,5.0,Compacte,Avec kilométrage,Blanc,Manuelle,1.5,A vendreMercedes-Benz A180 CDI année 2013/ tu195 trés propre disponible au salon top autos autoroute de bizerte km5 ennahli apres sortie la gazela direction ariana vers geant pres meuble 5* Tél:25 216 216 / 26 999 000,https://www.tayara.tn/listings/voitures-9/fe846538-560d-4213-8cf6-991e091653a0/mercedes-benz-classe-a-180-cdi
334,334.0,334.0,334.0,ethj,16 DT,50000.0,Ferrari,F40,26.0,Diesel,96665164.0,Utilitaire,Nouveau,Blanc,Manuelle,2.4,fhjj,https://www.tayara.tn/listings/voitures-9/2a4cc6b8-faf5-4b20-89b2-587fdfb86b4c/ethj
335,335.0,335.0,335.0,a vendre Peugeot 406 toute option,0 DT,149.0,Peugeot,406,1999.0,Essence,7.0,Autres,Avec kilométrage,Gris,Manuelle,3.0,a vendre une voiture Peugeot 406 de l'année 1999 -7 ch/ 149000 km/ essence / climatisée/ vitres électriques / toute option boite manuelle,https://www.tayara.tn/listings/voitures-9/fd4de858-a821-44ad-af13-db767a213587/a-vendre-peugeot-406-toute-option
336,336.0,336.0,336.0,Mitsubishi L200 4×4,36 000 DT,280.0,Mitsubishi,L200,2011.0,Diesel,10.0,4 x 4,Avec kilométrage,Gris,Manuelle,2.5,,https://www.tayara.tn/listings/voitures-9/9f8f30eb-431b-48ac-810e-8ef1788d82ac/mitsubishi-l200-4%C3%974
337,337.0,337.0,337.0,Citroën berlingo 5 place multispase,54 900 DT,90000.0,Citroen,Berlingo,2016.0,Diesel,5.0,Berline,Avec kilométrage,Noir,Manuelle,1.6,Citroën berlingo 5 place multispase,https://www.tayara.tn/listings/voitures-9/4ab90680-6d5d-46c8-b6fe-494472f0c861/citro%C3%ABn-berlingo-5-place-multispase
338,338.0,338.0,338.0,fiat siena,0 DT,200.0,Fiat,Siena,2005.0,Essence,5.0,Autres,Avec kilométrage,Noir,Manuelle,>4.0,a vendre fiat siena 5 cv essence annee 2005 toutes options nthifa barcha,https://www.tayara.tn/listings/voitures-9/c89d2bd1-1992-49d8-b2d8-6379bc3ea03d/fiat-siena
339,339.0,339.0,339.0,izuzu Dimax,12 000 000 DT,300000.0,Peugeot,405,90.0,Essence,7.0,Nouveau,Manuelle,Blanc,1.6,,2006,https://www.tayara.tn/listings/voitures-9/ebdc2cb4-51f3-44ee-bec3-8504193ec934/izuzu-dimax
340,340.0,340.0,340.0,Citroën c-Elysée 2015,21 500 DT,195.0,Citroen,C-Elysée,2015.0,Essence,5.0,Berline,Nouveau,Noir,Manuelle,1.3,A vendre Citroën c-Elysée 2015 première main.,https://www.tayara.tn/listings/voitures-9/b93f07f0-8a83-422d-8eb5-d2fa5decd59c/citro%C3%ABn-c-elys%C3%A9e-2015
341,341.0,341.0,341.0,Volkswagen Golf 6,0 DT,151960.0,Volkswagen,Golf 6,2010.0,Diesel,5.0,Berline,Avec kilométrage,Blanc,Manuelle,1.9,Volkswagen Golf 6 toutes options importée d'allemand avec les:,https://www.tayara.tn/listings/voitures-9/6a4737c8-c8d8-4e3c-a18e-acbc85ff39f7/volkswagen-golf-6
342,342.0,342.0,342.0,26780868,12 800 DT,250.0,Renault,R21,1995.0,Diesel,6.0,2.2,,Manuelle,,,,https://www.tayara.tn/listings/voitures-9/55c2f963-b3f5-4d91-80de-91d94012060e/26780868
343,343.0,343.0,343.0,passat tdi bleumotion,0 DT,176000.0,Volkswagen,Passat,2013.0,Diesel,5.0,Berline,Avec kilométrage,Blanc,Manuelle,1.6,A vendre passat tdi bande rouge highline bleumotion,https://www.tayara.tn/listings/voitures-9/a2c85b53-3dc5-4fbf-922a-2126d2379bd1/passat-tdi-bleumotion
344,344.0,344.0,344.0,2008,0 DT,70.0,Peugeot,2008,2017.0,Essence,5.0,Compacte,Avec kilométrage,Rouge,Manuelle,1.4,peugeot 2008 restylé en plus que parfait état tt options 1er mais carnet d'entretien a l'appui,https://www.tayara.tn/listings/voitures-9/5306ad07-2597-4ae7-b87f-efd580e3bcdb/2008
345,345.0,345.0,345.0,Voiture,4 500 DT,180.0,Renault,R9,1981.0,Essence,5.0,Autres,Avec kilométrage,Blanc,Manuelle,>4.0,,https://www.tayara.tn/listings/voitures-9/37622569-2ccc-4b4d-9a68-87f30b6a7d8d/voiture
346,346.0,346.0,346.0,Une mercedes E200 COUPE,94 000 DT,200000.0,Mercedes-Benz,Classe E,2011.0,Essence,11.0,Cabriolet,Avec kilométrage,Noir,Automatique,2.0,A vendre mercedes E200 CGI COUPE,https://www.tayara.tn/listings/voitures-9/6882fbc6-9cb0-4bd7-84ee-06bab1652985/une-mercedes-e200-coupe-
347,347.0,347.0,347.0,À Vendre Peugeot 308 1.2l ￼ 33 000 DT Peugeot 308 - - Essence - 2014,33 000 DT,165304.0,Peugeot,308,2014.0,Essence,5.0,Avec kilométrage,Manuelle,Noir,1.2,,À Vendre Peugeot 308 1.2l,https://www.tayara.tn/listings/voitures-9/46e62781-c179-4295-84b6-619b6a5e925a/%C3%A0-vendre%C2%A0peugeot%C2%A0308%C2%A01-2l-%EF%BF%BC-33%C2%A0000-dt-peugeot%C2%A0308%C2%A0-%C2%A0essence%C2%A0-%C2%A02014
348,348.0,348.0,348.0,Volsvaghen crafter,29 000 DT,240000.0,Volkswagen,Crafter,2013.0,Diesel,0.0,Manuelle,2.0,Blanc,,,Volsvadhen crafter,https://www.tayara.tn/listings/voitures-9/e01256a3-7268-4b72-9507-0de6e3552184/volsvaghen-crafter
349,349.0,349.0,349.0,une belle 207,21 DT,167.0,Peugeot,207,2006.0,Essence,0.0,Cabriolet,Nouveau,Gris,Manuelle,1.4,toute option,https://www.tayara.tn/listings/voitures-9/81fb9901-3dbf-4c5d-9cd6-f3681e268e16/une-belle-207
350,350.0,350.0,350.0,Mitsubishi 12 places. Première main. Dahnit eddar. Bako. 28.118.452,14 DT,190000.0,Mitsubishi,Canter,1996.0,Diesel,7.0,Autres,Avec kilométrage,Blanc,Manuelle,>4.0,Mitsubishi 12 places. Première main. Dhinit eddar. Bako. 28.118.452,https://www.tayara.tn/listings/voitures-9/cb7d3c1f-5bd9-4f35-ad8a-ec5af7f32759/mitsubishi-12-places-premi%C3%A8re-main-dahnit-eddar-bako-28-118-452
351,351.0,351.0,351.0,Isuzu super faster,26 900 DT,600000.0,Isuzu,D-MAX,1999.0,Diesel,10.0,Compacte,Nouveau,Gris,Manuelle,2.5,10 cv,https://www.tayara.tn/listings/voitures-9/a0505d52-9706-4fc0-87b9-6fb44348907f/isuzu-super-faster
352,352.0,352.0,352.0,Mégane Break,18 500 DT,230000.0,Renault,Megane,2005.0,Diesel,7.0,Autres,Avec kilométrage,Bleu,Manuelle,1.9,consommation faible vitre électrique fermeture centrale climatisations jante alu,https://www.tayara.tn/listings/voitures-9/7a87faea-7999-44fe-80b1-7fb30c590fcd/m%C3%A9gane-break
353,353.0,353.0,353.0,⚜️ KIA SORENTO ⚜️,0 DT,200.0,Kia,Sorento,2012.0,Diesel,12.0,2.5,,Manuelle,,,⚜️ KIA SORENTO ⚜️,https://www.tayara.tn/listings/voitures-9/7955698f-1590-475a-bed1-1bfe0c32c1dd/%E2%9A%9C%EF%B8%8F-kia-sorento-%E2%9A%9C%EF%B8%8F
354,354.0,354.0,354.0,⚜️ seat leon coupé ⚜️,0 DT,55.0,Seat,Leon,2017.0,Essence,6.0,1.2,,Manuelle,,,⚜️ seat leon coupé ⚜️,https://www.tayara.tn/listings/voitures-9/f0156df6-ceb7-4bd8-855c-d98f714999af/%E2%9A%9C%EF%B8%8F-seat-leon-coup%C3%A9-%E2%9A%9C%EF%B8%8F
355,355.0,355.0,355.0,Nissan Qashqai,0 DT,99600.0,Nissan,Qashqai,2010.0,Essence,7.0,1.6,,Manuelle,,,98 830 923,https://www.tayara.tn/listings/voitures-9/0f823792-cedd-4108-bf66-a74118cf1582/nissan-qashqai
356,356.0,356.0,356.0,⚜️ VOLKSWAGEN PASSAT b8 TSI⚜️,0 DT,190.0,Volkswagen,Passat,2012.0,Essence,7.0,1.2,,Manuelle,,,⚜️ VOLKSWAGEN PASSAT b8 TSI⚜️,https://www.tayara.tn/listings/voitures-9/a95e7835-7a8a-4b69-859d-354bda56449c/%E2%9A%9C%EF%B8%8F-volkswagen-passat-b8-tsi%E2%9A%9C%EF%B8%8F
357,357.0,357.0,357.0,⚜️BMW serie 116i coupé Edition⚜️,0 DT,160.0,BMW,Serie 1,2010.0,Essence,7.0,1.6,,Automatique,,,⚜️BMW serie 116i coupé Edition⚜️,https://www.tayara.tn/listings/voitures-9/62a70c83-b5fd-43d6-b87f-36f9caef9b1c/%E2%9A%9C%EF%B8%8Fbmw-serie-116i-coup%C3%A9-edition%E2%9A%9C%EF%B8%8F
358,358.0,358.0,358.0,Ford,20 DT,200.0,Ford,Ranger,2010.0,Diesel,10.0,Autres,Avec kilométrage,Gris,Manuelle,3.0,94340613,https://www.tayara.tn/listings/voitures-9/f0de70b3-9350-4a53-9258-72ee7f630e3e/ford
359,359.0,359.0,359.0,⚜️ KIA SPORTAGE 4x4 ⚜️,0 DT,165.0,Kia,Sportage,2014.0,Diesel,11.0,2.0,,Automatique,,,⚜️ KIA SPORTAGE 4x4 ⚜️,https://www.tayara.tn/listings/voitures-9/24a4fda2-4ae3-4590-b155-f48a0eaeafac/%E2%9A%9C%EF%B8%8F-kia-sportage-4x4-%E2%9A%9C%EF%B8%8F
360,360.0,360.0,360.0,⚜️MERCEDES-BENZ C180 ⚜️ 〰️ W205〰️,0 DT,50.0,Mercedes-Benz,Classe C,2015.0,Essence,9.0,1.6,,Manuelle,,,⚜️MERCEDES-BENZ C180 ⚜️,https://www.tayara.tn/listings/voitures-9/25cf5354-0a86-4090-8ae4-e71670bc1697/%E2%9A%9C%EF%B8%8Fmercedes-benz-c180-%E2%9A%9C%EF%B8%8F-%E3%80%B0%EF%B8%8F-w205%E3%80%B0%EF%B8%8F
361,361.0,361.0,361.0,⚜️ FORD FOCUS ECOBOOST ⚜️,0 DT,130.0,Ford,Focus,2017.0,Essence,7.0,1.4,,Manuelle,,,⚜️ FORD FOCUS ECOBOOST ⚜️,https://www.tayara.tn/listings/voitures-9/fa717586-6478-40d6-a0a8-b43b4b960a6a/%E2%9A%9C%EF%B8%8F-ford-focus-ecoboost-%E2%9A%9C%EF%B8%8F
362,362.0,362.0,362.0,Propre golf 4 toute options,98 311 598 DT,150000.0,Volkswagen,Golf 4,2003.0,Essence,7.0,Berline,Avec kilométrage,Noir,Manuelle,1.6,Belle gilf 4 toute option,https://www.tayara.tn/listings/voitures-9/877d5199-2837-4c99-9f45-971ec5f38fe1/propre-golf-4-toute-options-
363,363.0,363.0,363.0,⚜️ NISSAN PATROL Y61 ⚜️,0 DT,100.0,Nissan,Patrol GR,2000.0,Diesel,11.0,>4.0,,Manuelle,,,⚜️ NISSAN PATROL Y61 ⚜️,https://www.tayara.tn/listings/voitures-9/c0398c04-73a8-4ce0-8ae1-deb1f94669c3/%E2%9A%9C%EF%B8%8F-nissan-patrol-y61-%E2%9A%9C%EF%B8%8F
364,364.0,364.0,364.0,⚜️ KIA RIO coupé ⚜️,0 DT,115.0,Kia,Rio,2016.0,Essence,5.0,1.2,,Manuelle,,,⚜️ KIA RIO coupé ⚜️,https://www.tayara.tn/listings/voitures-9/7205e05d-4b90-4e3e-bcf8-0c3084820092/%E2%9A%9C%EF%B8%8F-kia-rio-coup%C3%A9-%E2%9A%9C%EF%B8%8F
365,365.0,365.0,365.0,⚜️FORD FIESTA titanium plus⚜️,0 DT,100.0,Ford,Fiesta,2014.0,Essence,5.0,1.2,,Manuelle,,,⚜️FORD FIESTA titanium plus⚜️,https://www.tayara.tn/listings/voitures-9/3818a749-739a-47df-bd66-385ad3a97f5a/%E2%9A%9C%EF%B8%8Fford-fiesta-titanium-plus%E2%9A%9C%EF%B8%8F
366,366.0,366.0,366.0,⚜️ BMW SERIE 3 ⚜️,0 DT,200.0,BMW,Serie 3,2007.0,Diesel,10.0,2.0,,Automatique,,,⚜️ BMW SERIE 3 ⚜️,https://www.tayara.tn/listings/voitures-9/7901e159-f799-4e63-89da-6c933e568194/%E2%9A%9C%EF%B8%8F-bmw-serie-3-%E2%9A%9C%EF%B8%8F-
367,367.0,367.0,367.0,⚜️SEAT LEON ⚜️ FINITION STYLÉ,0 DT,80.0,Seat,Leon,2014.0,Essence,5.0,1.2,,Manuelle,,,⚜️SEAT LEON ⚜️,https://www.tayara.tn/listings/voitures-9/132c706b-6832-45d2-88d8-02ad9e5bcfb0/%E2%9A%9C%EF%B8%8Fseat-leon-%E2%9A%9C%EF%B8%8F-finition-styl%C3%A9
368,368.0,368.0,368.0,Chrysler c 300 rustilet,0 DT,38000.0,Chrysler,300C,2011.0,Essence,12.0,Autres,Avec kilométrage,Gris,Automatique,1.6,◢ Chrysler c 300 rustilet ◣,https://www.tayara.tn/listings/voitures-9/51df0122-852a-481d-971b-b7b37fa7ebc2/chrysler-c-300-rustilet-
369,369.0,369.0,369.0,⚜️ Volkswagen GOLF 7 ⚜️,0 DT,140.0,Volkswagen,Golf 7,2014.0,Essence,5.0,1.2,,Manuelle,,,⚜️ Volkswagen GOLF 7 ⚜️,https://www.tayara.tn/listings/voitures-9/0471f261-6bdc-4bef-b872-cde9ba35eb8e/%E2%9A%9C%EF%B8%8F-volkswagen-golf-7-%E2%9A%9C%EF%B8%8F
